timestamp,merchant,amount,city,state,pred_category,category
2019-07-01 06:41:00,fraud_rutherford homenick and bergstrom,51.9,Spencer,SD,grocery_net,grocery_net
2019-07-01 06:42:00,fraud_luettgen plc,49.91,Holliday,TX,gas_transport,gas_transport
2019-07-01 06:42:00,fraud_casper hand and zulauf,25.26,Jackson,MS,grocery_pos,grocery_pos
2019-07-01 06:42:00,fraud_osinski ledner and leuschke,135.51,Iliff,CO,grocery_pos,grocery_pos
2019-07-01 06:43:00,fraud_moore dibbert and koepp,6.29,Louisville,KY,misc_net,misc_net
2019-07-01 06:43:00,fraud_zieme bode and dooley,59.8,Cape Coral,FL,gas_transport,gas_transport
2019-07-01 06:44:00,fraud_wuckert walter,54.79,Bauxite,AR,grocery_net,grocery_net
2019-07-01 06:44:00,fraud_keeling crist,34.07,Graniteville,VT,misc_pos,misc_pos
2019-07-01 06:45:00,fraud_kuphal predovic,131.96,Port Ewen,NY,misc_net,misc_net
2019-07-01 06:45:00,fraud_jast mcdermott,6.13,Surrency,GA,shopping_pos,shopping_pos
2019-07-01 06:45:00,fraud_reilly heaney and cole,65.16,Georgetown,MN,gas_transport,gas_transport
2019-07-01 06:45:00,fraud_mcdermott weimann,97.17,Ford,VA,grocery_pos,grocery_pos
2019-07-01 06:45:00,fraud_botsford ltd,3.99,Greenview,CA,shopping_pos,shopping_pos
2019-07-01 06:45:00,fraud_huels hahn,51.11,Quanah,TX,gas_transport,gas_transport
2019-07-01 06:46:00,fraud_torp labadie,78.68,Titusville,FL,gas_transport,gas_transport
2019-07-01 06:46:00,fraud_kuvalis ltd,81.31,Sontag,MS,gas_transport,gas_transport
2019-07-01 06:47:00,fraud_beier hyatt,5.77,Washington,DC,shopping_pos,shopping_pos
2019-07-01 06:47:00,fraud_weimann kuhic and beahan,8.72,Canton,OH,shopping_pos,shopping_pos
2019-07-01 06:48:00,fraud_skiles ankunding,39.75,Hawthorne,CA,grocery_net,grocery_net
2019-07-01 06:49:00,fraud_conroy cruickshank,78.66,Birmingham,AL,gas_transport,gas_transport
2019-07-01 06:49:00,fraud_ruecker group,50.01,Ruth,NV,misc_net,misc_net
2019-07-01 06:50:00,fraud_mcdermott weimann,65.21,Topeka,KS,grocery_pos,grocery_pos
2019-07-01 06:51:00,fraud_jewess llc,3.03,Armonk,NY,shopping_pos,shopping_pos
2019-07-01 06:51:00,fraud_zboncak ltd,43.83,Meadville,MS,food_dining,food_dining
2019-07-01 06:51:00,fraud_raynor reinger and hagenes,59.74,Battle Creek,IA,gas_transport,gas_transport
2019-07-01 06:52:00,fraud_lehner mosciski and king,169.01,Burbank,OK,misc_net,misc_net
2019-07-01 06:52:00,fraud_wisozk and sons,117.63,Sebring,FL,misc_pos,misc_pos
2019-07-01 06:53:00,fraud_friesen d amore,41.28,Cottekill,NY,gas_transport,gas_transport
2019-07-01 06:54:00,fraud_zboncak rowe and murazik,7.69,Enola,AR,shopping_net,shopping_net
2019-07-01 06:54:00,fraud_brekke and sons,65.38,Baroda,MI,gas_transport,gas_transport
2019-07-01 06:54:00,fraud_kunze inc,94.44,Saxon,WI,grocery_pos,grocery_pos
2019-07-01 06:54:00,fraud_eichmann russel,92.8,Notrees,TX,misc_pos,misc_pos
2019-07-01 06:55:00,fraud_luettgen plc,71.22,Cowlesville,NY,gas_transport,gas_transport
2019-07-01 06:56:00,fraud_bartoletti wunsch,43.32,Uledi,PA,gas_transport,gas_transport
2019-07-01 06:56:00,fraud_luettgen plc,64.07,Cord,AR,gas_transport,gas_transport
2019-07-01 06:57:00,fraud_kutch hegmann,53.2,Shields,ND,grocery_net,grocery_net
2019-07-01 06:58:00,fraud_mosciski gislason and mertz,61.13,Churubusco,IN,grocery_pos,grocery_pos
2019-07-01 06:59:00,fraud_kutch and sons,198.38,Newhall,CA,grocery_pos,grocery_pos
2019-07-01 06:59:00,fraud_torp labadie,49.28,Coleman,TX,gas_transport,gas_transport
2019-07-01 07:01:00,fraud_heidenreich plc,182.71,Grassflat,PA,grocery_pos,grocery_pos
2019-07-01 07:01:00,fraud_boyer plc,91.24,Helm,CA,shopping_net,shopping_net
2019-07-01 07:01:00,fraud_huel hammes and witting,84.96,Thornville,OH,grocery_pos,grocery_pos
2019-07-01 07:02:00,fraud_schultz simonis and little,118.3,Cross Plains,TX,grocery_pos,grocery_pos
2019-07-01 07:02:00,fraud_kuhic llc,94.4,Saxon,WI,shopping_net,shopping_net
2019-07-01 07:02:00,fraud_lesch ltd,9.56,Port Ewen,NY,shopping_pos,shopping_pos
2019-07-01 07:03:00,fraud_rodriguez group,74.56,Acworth,NH,gas_transport,gas_transport
2019-07-01 07:03:00,fraud_erdman kertzmann,67.08,Stanchfield,MN,gas_transport,gas_transport
2019-07-01 07:03:00,fraud_turner and sons,9.44,Manchester,MD,shopping_pos,shopping_pos
2019-07-01 07:04:00,fraud_torp labadie,70.34,Sebring,FL,gas_transport,gas_transport
2019-07-01 07:05:00,fraud_lebsack and sons,10.75,Luzerne,MI,misc_net,misc_net
2019-07-01 07:06:00,fraud_schmitt inc,55.62,New Waverly,TX,gas_transport,gas_transport
2019-07-01 07:07:00,fraud_pouros haag,34.71,Camden,MO,shopping_pos,shopping_pos
2019-07-01 07:09:00,fraud_bartoletti wunsch,38.66,Plymouth,CT,gas_transport,gas_transport
2019-07-01 07:09:00,fraud_halvorson group,2.84,West Columbia,SC,misc_pos,misc_pos
2019-07-01 07:10:00,fraud_strosin cruickshank,120.05,Dalton,WI,grocery_pos,grocery_pos
2019-07-01 07:10:00,fraud_kutch and sons,98.94,Pewee Valley,KY,grocery_pos,grocery_pos
2019-07-01 07:10:00,fraud_friesen stamm,54.99,Thomas,WV,gas_transport,gas_transport
2019-07-01 07:10:00,fraud_berge llc,56.25,Westerville,NE,gas_transport,gas_transport
2019-07-01 07:11:00,fraud_towne llc,39.94,Washington Court House,OH,misc_pos,misc_pos
2019-07-01 07:11:00,fraud_funk group,53.38,Houston,TX,grocery_net,grocery_net
2019-07-01 07:12:00,fraud_fisher schowalter,3.54,Auburn,ME,shopping_net,shopping_net
2019-07-01 07:13:00,fraud_koelpin and sons,102.01,Saint Francis,KY,misc_net,misc_net
2019-07-01 07:13:00,fraud_erdman kertzmann,59.62,North Washington,PA,gas_transport,gas_transport
2019-07-01 07:14:00,fraud_koss and sons,78.03,River,KY,gas_transport,gas_transport
2019-07-01 07:14:00,fraud_marks inc,74.01,North Wilkesboro,NC,gas_transport,gas_transport
2019-07-01 07:15:00,fraud_kiehn emmerich,133.67,Timberville,VA,grocery_pos,grocery_pos
2019-07-01 07:15:00,fraud_cummings llc,56.57,Cross Plains,TX,gas_transport,gas_transport
2019-07-01 07:15:00,fraud_friesen stamm,70.58,Lohrville,IA,gas_transport,gas_transport
2019-07-01 07:16:00,fraud_berge llc,76.31,Surrency,GA,gas_transport,gas_transport
2019-07-01 07:16:00,fraud_reilly heaney and cole,67.96,Slayden,TN,gas_transport,gas_transport
2019-07-01 07:17:00,fraud_spinka welch,31.61,Westport,KY,grocery_net,grocery_net
2019-07-01 07:17:00,fraud_langosh wintheiser and hyatt,59.95,Cadiz,KY,food_dining,food_dining
2019-07-01 07:18:00,fraud_pfeffer llc,57.27,Waynesfield,OH,grocery_net,grocery_net
2019-07-01 07:20:00,fraud_torphy goyette,360.18,Bay Minette,AL,shopping_pos,shopping_pos
2019-07-01 07:21:00,fraud_kuhn llc,4.22,Sturgis,MS,misc_net,shopping_pos
2019-07-01 07:22:00,fraud_stracke lemke,145.79,Ollie,IA,grocery_pos,grocery_pos
2019-07-01 07:22:00,fraud_cummerata jones,79.44,Sherman,TX,gas_transport,gas_transport
2019-07-01 07:22:00,fraud_bins rice,79.06,New Ellenton,SC,gas_transport,gas_transport
2019-07-01 07:22:00,fraud_torp labadie,68.14,Delhi,LA,gas_transport,gas_transport
2019-07-01 07:23:00,fraud_kohler lindgren and koelpin,9.26,Bowdoin,ME,grocery_net,grocery_net
2019-07-01 07:24:00,fraud_johns inc,69.11,Karnack,TX,entertainment,entertainment
2019-07-01 07:24:00,fraud_volkman predovic,2.89,Hatch,UT,shopping_net,shopping_net
2019-07-01 07:25:00,fraud_smitham boehm,17.09,Moorhead,MS,grocery_net,grocery_net
2019-07-01 07:25:00,fraud_bernhard grant and langworth,2.76,Weeping Water,NE,shopping_pos,shopping_pos
2019-07-01 07:25:00,fraud_greenholt jacobi and gleason,71.32,Haw River,NC,gas_transport,gas_transport
2019-07-01 07:26:00,fraud_parisian and sons,75.88,Cokeburg,PA,gas_transport,gas_transport
2019-07-01 07:27:00,fraud_williamson llc,62.45,Odessa,MO,misc_pos,misc_pos
2019-07-01 07:27:00,fraud_boyer plc,7.3,Randolph,OH,shopping_net,misc_pos
2019-07-01 07:27:00,fraud_pacocha o reilly,126.84,North Loup,NE,grocery_pos,grocery_pos
2019-07-01 07:28:00,fraud_kris weimann,4.07,San Antonio,TX,misc_net,misc_net
2019-07-01 07:29:00,fraud_kihn inc,29.19,Grantham,NH,shopping_pos,shopping_pos
2019-07-01 07:29:00,fraud_koepp parker,98.2,Mount Morris,NY,grocery_pos,grocery_pos
2019-07-01 07:30:00,fraud_gutmann ltd,60.71,Helm,CA,grocery_net,grocery_net
2019-07-01 07:30:00,fraud_doyle ltd,74.84,Ozawkie,KS,grocery_pos,grocery_pos
2019-07-01 07:30:00,fraud_cummings group,63.79,Barneveld,NY,grocery_net,grocery_net
2019-07-01 07:30:00,fraud_rutherford homenick and bergstrom,31.78,Wilmington,NC,grocery_net,grocery_net
2019-07-01 07:30:00,fraud_smith stokes,37.78,Shippingport,PA,misc_pos,misc_pos
2019-07-01 07:30:00,fraud_cartwright harris,152.19,Emmons,MN,grocery_pos,grocery_pos
2019-07-01 07:31:00,fraud_herzog ltd,57.28,De Witt,AR,misc_pos,misc_pos
2019-07-01 07:32:00,fraud_hamill daugherty,23.81,Jefferson,NY,misc_net,misc_net
2019-07-01 07:32:00,fraud_cartwright harris,82.04,Blooming Grove,TX,grocery_pos,grocery_pos
2019-07-01 07:33:00,fraud_kutch and sons,104.94,Waupaca,WI,grocery_pos,grocery_pos
2019-07-01 07:33:00,fraud_schaefer mcglynn and bosco,98.71,Bethel,OH,gas_transport,gas_transport
2019-07-01 07:34:00,fraud_auer mosciski,132.25,Freedom,WY,grocery_pos,grocery_pos
2019-07-01 07:35:00,fraud_stracke lemke,91.73,Harper,TX,grocery_pos,grocery_pos
2019-07-01 07:35:00,fraud_padberg rogahn,52.62,Altona,NY,entertainment,entertainment
2019-07-01 07:36:00,fraud_auer west,281.05,Pea Ridge,AR,shopping_net,shopping_net
2019-07-01 07:36:00,fraud_mante group,110.13,Smithfield,IL,misc_net,misc_net
2019-07-01 07:37:00,fraud_herman treutel and dickens,8.54,Baroda,MI,misc_net,misc_net
2019-07-01 07:37:00,fraud_schoen kuphal and nitzsche,114.25,Dresden,KS,grocery_pos,grocery_pos
2019-07-01 07:37:00,fraud_cremin hamill and reichel,7.47,Manchester,MD,misc_pos,misc_pos
2019-07-01 07:37:00,fraud_mosciski gislason and mertz,121.63,Central,IN,grocery_pos,grocery_pos
2019-07-01 07:38:00,fraud_cummerata jones,70.43,Bessemer,AL,gas_transport,gas_transport
2019-07-01 07:38:00,fraud_raynor reinger and hagenes,58.92,Brantley,AL,gas_transport,gas_transport
2019-07-01 07:39:00,fraud_kutch and sons,65.05,Heart Butte,MT,grocery_pos,grocery_pos
2019-07-01 07:39:00,fraud_christiansen gusikowski,4.35,Andrews,NC,misc_pos,misc_pos
2019-07-01 07:39:00,fraud_hermann gaylord,30.33,Meadville,MO,misc_pos,misc_pos
2019-07-01 07:40:00,fraud_torp labadie,58.58,Oriskany Falls,NY,gas_transport,gas_transport
2019-07-01 07:41:00,fraud_stracke lemke,201.76,Littleton,CO,grocery_pos,grocery_pos
2019-07-01 07:42:00,fraud_mcdermott rice,9.84,Tupper Lake,NY,misc_pos,misc_pos
2019-07-01 07:42:00,fraud_block group,8.09,Parsonsfield,ME,misc_pos,misc_pos
2019-07-01 07:43:00,fraud_cummerata jones,52.23,Ashford,WA,gas_transport,gas_transport
2019-07-01 07:44:00,fraud_torp lemke,2.65,Knoxville,TN,misc_pos,misc_pos
2019-07-01 07:44:00,fraud_gottlieb considine and schultz,55.53,Oakdale,NY,shopping_net,shopping_net
2019-07-01 07:45:00,fraud_cartwright harris,231.25,Hinckley,OH,grocery_pos,grocery_pos
2019-07-01 07:45:00,fraud_harber inc,36.25,San Antonio,TX,gas_transport,gas_transport
2019-07-01 07:46:00,fraud_harris inc,32.12,Barneveld,NY,gas_transport,gas_transport
2019-07-01 07:46:00,fraud_kemmer buckridge,95.78,Cadiz,KY,misc_pos,misc_pos
2019-07-01 07:46:00,fraud_kling inc,60.27,Bridger,MT,gas_transport,gas_transport
2019-07-01 07:47:00,fraud_stracke lemke,112.0,Dunlevy,PA,grocery_pos,grocery_pos
2019-07-01 07:47:00,fraud_kunze inc,92.27,Athena,OR,grocery_pos,grocery_pos
2019-07-01 07:48:00,fraud_altenwerth cartwright and koss,4.21,Winger,MN,shopping_net,shopping_net
2019-07-01 07:48:00,fraud_dicki ltd,47.98,Tupper Lake,NY,grocery_net,grocery_net
2019-07-01 07:49:00,fraud_stroman hudson and erdman,72.22,Greendale,WI,gas_transport,gas_transport
2019-07-01 07:49:00,fraud_cummerata jones,75.76,Belmond,IA,gas_transport,gas_transport
2019-07-01 07:49:00,fraud_stanton jakubowski and baumbach,1.07,West Chazy,NY,shopping_net,shopping_net
2019-07-01 07:50:00,fraud_grimes llc,8.11,Dresden,KS,entertainment,entertainment
2019-07-01 07:51:00,fraud_torphy goyette,9.4,West Bethel,ME,shopping_pos,shopping_pos
2019-07-01 07:51:00,fraud_gottlieb considine and schultz,5.29,Prairie Creek,IN,shopping_net,shopping_net
2019-07-01 07:51:00,fraud_barton inc,150.22,Belfast,NY,grocery_pos,grocery_pos
2019-07-01 07:51:00,fraud_deckow o conner,80.94,Timberville,VA,grocery_pos,grocery_pos
2019-07-01 07:51:00,fraud_zieme bode and dooley,63.89,Great Mills,MD,gas_transport,gas_transport
2019-07-01 07:52:00,fraud_douglas white,5.15,Metairie,LA,entertainment,entertainment
2019-07-01 07:52:00,fraud_kutch hermiston and farrell,50.81,Milford,OH,gas_transport,gas_transport
2019-07-01 07:54:00,fraud_mcdermott rice,36.6,Tower Hill,IL,misc_pos,misc_pos
2019-07-01 07:54:00,fraud_cole plc,90.38,Delhi,LA,grocery_pos,grocery_pos
2019-07-01 07:55:00,fraud_rutherford mertz,115.31,Parks,AZ,grocery_pos,grocery_pos
2019-07-01 07:55:00,fraud_pagac llc,1.15,Honokaa,HI,shopping_pos,shopping_pos
2019-07-01 07:55:00,fraud_schultz simonis and little,111.69,Warren,MI,grocery_pos,grocery_pos
2019-07-01 07:56:00,fraud_kunze inc,125.8,Ash Flat,AR,grocery_pos,grocery_pos
2019-07-01 07:57:00,fraud_wolf inc,83.7,Lomax,IL,grocery_pos,grocery_pos
2019-07-01 07:58:00,fraud_torp lemke,4.19,North Judson,IN,misc_pos,misc_pos
2019-07-01 07:58:00,fraud_heathcote llc,93.23,Leetsdale,PA,shopping_net,shopping_net
2019-07-01 07:58:00,fraud_welch inc,14.12,Saint Paul,MN,misc_net,misc_net
2019-07-01 07:59:00,fraud_murray ltd,27.03,Kilgore,TX,grocery_net,grocery_net
2019-07-01 07:59:00,fraud_bauch blanda,125.8,Harborcreek,PA,entertainment,entertainment
2019-07-01 07:59:00,fraud_metz boehm,9.74,Brinson,GA,shopping_pos,shopping_pos
2019-07-01 07:59:00,fraud_doyle ltd,68.81,Wichita,KS,grocery_pos,grocery_pos
2019-07-01 07:59:00,fraud_dooley thompson,1015.12,Notrees,TX,misc_net,misc_net
2019-07-01 07:59:00,fraud_stracke lemke,111.18,Lohrville,IA,grocery_pos,grocery_pos
2019-07-01 08:00:00,fraud_bradtke plc,111.33,Leetsdale,PA,grocery_pos,grocery_pos
2019-07-01 08:00:00,fraud_bins rice,72.98,Corriganville,MD,gas_transport,gas_transport
2019-07-01 08:00:00,fraud_harris inc,49.24,Redford,MO,gas_transport,gas_transport
2019-07-01 08:01:00,fraud_lakin ferry and beatty,138.96,Armonk,NY,food_dining,food_dining
2019-07-01 08:02:00,fraud_emard inc,44.75,Bradley,SC,gas_transport,gas_transport
